59001.809497408 +2.57251386e+01 -7.35577196e-04 5.913e+00
59001.809497776 +1.10106988e+01 -2.12431885e-03 8.361e+00
59001.809498021 +6.21892205e+01 +2.70588510e-03 5.696e+00
59001.809498266 -1.03388811e+01 -4.13928181e-03 9.488e+00
59001.810191881 +6.07311080e+01 +2.56826915e-03 6.759e+00
59001.810192371 +4.91281780e+01 +1.47319026e-03 1.228e+01
59001.810192616 -3.86516282e+01 -6.81142509e-03 9.406e+00
59001.810192861 -4.68193437e+01 -7.58229010e-03 6.508e+00
59001.810816820 +2.35828685e+01 -9.37763602e-04 7.956e+00
59001.810817310 -6.60739431e+00 -3.78710590e-03 1.243e+01
59001.810817555 -1.64051794e+01 -4.71181609e-03 1.466e+01
59001.810817801 +2.87852171e+01 -4.46768478e-04 7.459e+00
59059.760884434 +8.75072735e+01 +5.09539060e-03 2.333e+01
59059.760885170 +6.39162516e+01 +2.86888145e-03 1.745e+01
59059.760885293 +5.97279822e+01 +2.47359462e-03 1.065e+01
59059.760885536 -8.22478148e+01 -1.09260119e-02 2.151e+01
59059.761411022 +8.25920990e+01 +4.63149883e-03 1.124e+01
59059.761411758 +6.65177515e+01 +3.11440974e-03 1.066e+01
59059.761411880 +4.78374044e+01 +1.35136768e-03 1.886e+01
59059.761412124 -2.56503651e+01 -5.58437221e-03 9.502e+00
59059.762105494 +7.67976007e+01 +4.08461690e-03 1.033e+01
59059.762106230 +5.85317623e+01 +2.36069597e-03 1.079e+01
59059.762106352 +5.13113968e+00 -2.67922878e-03 8.823e+00
59059.762106596 -1.31442347e+02 -1.55689679e-02 1.028e+01
59059.762799965 -7.42882715e+01 -1.01747941e-02 9.270e+00
59059.762800703 +1.22666451e+02 +8.41369666e-03 1.396e+01
59059.762800825 +1.16274195e+01 -2.06611305e-03 7.407e+00
59059.762801069 -9.64201743e+01 -1.22635923e-02 2.215e+01
59059.763321404 +1.26037998e+02 +8.73190165e-03 1.248e+01
59059.763321526 +1.90058257e+01 -1.36974268e-03 8.800e+00
59059.763321769 -1.41036479e+02 -1.64744575e-02 1.213e+01
59069.726658065 +1.13315443e+02 +7.53115304e-03 2.006e+01
59069.728741357 -1.54548778e+02 -1.77497417e-02 1.766e+01
59079.742445369 -3.56334119e+00 -3.49980965e-03 6.439e+00
59079.742445736 -7.23632914e+01 -9.99311544e-03 7.730e+00
59079.742446104 -7.28908857e+01 -1.00429095e-02 9.927e+00
59079.742446349 -6.62651989e+01 -9.41758044e-03 8.382e+00
59079.743139842 +5.45343568e+01 +1.98342279e-03 1.112e+01
59079.743140210 +9.64509964e+01 +5.93949482e-03 1.092e+01
59079.743140577 -2.74711999e+01 -5.75622171e-03 1.155e+01
59079.743140822 -4.25977604e+01 -7.18385912e-03 7.913e+00
59079.743834314 +2.57229282e+01 -7.35785812e-04 1.029e+01
59079.743834681 -3.42130115e+01 -6.39251061e-03 1.562e+01
59079.743835050 +2.44433053e+01 -8.56555998e-04 1.709e+01
59079.743835295 -3.22238735e+00 -3.46763059e-03 7.343e+00
59079.744528664 +5.07816344e+01 +1.62924267e-03 8.521e+00
59079.744529031 -3.20202378e+01 -6.18555769e-03 1.361e+01
59079.744529400 +3.87058569e+01 +4.89536673e-04 2.103e+01
59079.744529644 -7.45507364e+01 -1.01995654e-02 1.460e+01
59092.664903589 +1.31045967e+01 -1.92669779e-03 8.270e+00
59092.664903834 +4.16212727e+01 +7.64692202e-04 7.699e+00
59092.664904201 -5.33154656e+01 -8.19539092e-03 1.133e+01
59092.664904448 +1.02618243e+02 +6.52155653e-03 9.332e+00
59092.665597939 +3.03554453e+00 -2.87701003e-03 7.727e+00
59092.665598183 -3.87319130e+01 -6.81900233e-03 1.180e+01
59092.665598552 +1.79147181e+01 -1.47272088e-03 1.827e+01
59092.665598797 -1.65870438e+01 -4.72898036e-03 1.132e+01
59092.666292412 +5.89018263e+01 +2.39562243e-03 7.045e+00
59092.666292657 +3.88210344e+01 +5.00407070e-04 7.497e+00
59092.666293024 -6.22483537e+01 -9.03847255e-03 1.848e+01
59092.666293270 +1.36001995e+01 -1.87992305e-03 1.276e+01
59092.666986761 +4.24620133e+01 +8.44040886e-04 7.010e+00
59092.666987006 -1.21283362e+01 -4.30816971e-03 8.394e+00
59092.666987375 +6.67176149e+01 +3.13327275e-03 2.289e+01
59092.666987620 +4.76154568e+01 +1.33042037e-03 1.335e+01
59109.635486849 +5.73053666e+01 +2.24494934e-03 1.082e+01
59109.635487339 +2.70015248e+01 -6.15112484e-04 8.401e+00
59109.635487584 -1.51719551e+01 -4.59542498e-03 1.061e+01
59109.635487829 -4.71428737e+00 -3.60843539e-03 1.543e+01
59109.636181198 +4.72145262e+01 +1.29258074e-03 1.262e+01
59109.636181566 +1.03681216e+00 -3.06564942e-03 6.325e+00
59109.636181933 -9.67965340e+01 -1.22991130e-02 1.271e+01
59109.636182179 +2.08690330e+01 -1.19389407e-03 3.067e+01
59109.636875671 +9.94862249e+00 -2.22455710e-03 1.126e+01
59109.636876161 +3.72597239e+01 +3.53051350e-04 9.654e+00
59109.636876406 -7.85532168e+00 -3.90488468e-03 1.415e+01
59109.636876651 -8.03063385e+00 -3.92143056e-03 9.614e+00
59109.637570020 -6.16173391e-02 -3.16931866e-03 1.218e+01
59109.637570511 -1.37075864e+01 -4.45721857e-03 8.419e+00
59109.637570756 -5.13329560e+01 -8.00828263e-03 1.755e+01
59109.637571001 -3.82191205e+01 -6.77060522e-03 1.675e+01
59162.421966086 -1.37806282e+01 -4.46411222e-03 1.484e+01
59162.421966577 -2.02567776e+01 -5.07532805e-03 1.438e+01
59162.421966822 -3.26562205e+01 -6.24558143e-03 6.318e+00
59162.421967067 -3.12884580e+01 -6.11649267e-03 9.069e+00
59162.422660436 -4.25788733e+01 -7.18207657e-03 4.922e+00
59162.422660804 -2.16437824e+01 -5.20623289e-03 7.750e+00
59162.422661172 -1.46733920e+01 -4.54837084e-03 1.504e+01
59162.422661417 -6.14570313e+01 -8.96378793e-03 1.157e+01
59162.423354909 -2.16142776e+01 -5.20344824e-03 7.459e+00
59162.423355399 -4.17836236e+01 -7.10702129e-03 6.918e+00
59162.423355645 +4.22434377e+00 -2.76481174e-03 9.400e+00
59162.423355890 -2.72069390e+01 -5.73128089e-03 5.806e+00
59162.424049258 -2.03546272e+01 -5.08456305e-03 6.745e+00
59162.424049749 -1.44241105e+01 -4.52484377e-03 7.563e+00
59162.424049994 -8.35103861e+01 -1.10451728e-02 5.574e+00
59162.424050239 -2.69370731e+01 -5.70581108e-03 1.652e+01
59162.424743608 -3.87974750e+01 -6.82519004e-03 4.771e+00
59162.424744098 -6.94660521e+01 -9.71967541e-03 1.104e+01
59162.424744344 -2.50885885e+01 -5.53135201e-03 6.516e+00
59162.424744590 -1.77947893e+01 -4.84296679e-03 1.160e+01
59162.425437958 -2.05838375e+01 -5.10619581e-03 7.263e+00
59162.425438448 -1.00238498e+02 -1.26239639e-02 7.522e+00
59162.425438695 +1.76640353e+01 -1.49638020e-03 6.912e+00
59162.425438939 -3.88120597e+01 -6.82656653e-03 7.932e+00
59162.426132431 -3.85329377e+01 -6.80022314e-03 1.435e+01
59162.426132922 -8.27395522e+00 -3.94439511e-03 6.803e+00
59162.426133167 -2.75056584e+01 -5.75947389e-03 6.504e+00
59162.426133412 -2.13804885e+01 -5.18138334e-03 7.342e+00
59162.426826781 -2.56458061e+01 -5.58394194e-03 6.039e+00
59162.426827271 -4.63265434e+01 -7.53577985e-03 1.153e+01
59162.426827517 -2.88093786e+01 -5.88251837e-03 1.025e+01
59162.426827762 +8.77348035e+00 -2.33546644e-03 8.569e+00
59162.427521131 -1.58151414e+01 -4.65612859e-03 4.972e+00
59162.427521621 -2.32811345e+01 -5.36076538e-03 9.731e+00
59162.427521867 -2.29280235e+01 -5.32743894e-03 1.198e+01
59162.427522112 -2.85819050e+01 -5.86104952e-03 9.226e+00
59162.428215481 -1.45307819e+01 -4.53491136e-03 6.886e+00
59162.428215848 -3.30486648e+01 -6.28262013e-03 1.107e+01
59162.428216216 -5.23449629e+01 -8.10379535e-03 9.686e+00
59162.428216462 -2.85881809e+01 -5.86164184e-03 1.149e+01
59162.428909953 -1.55691162e+01 -4.63290885e-03 5.292e+00
59162.428910444 -1.93666978e+01 -4.99132276e-03 6.536e+00
59162.428910689 -2.03242342e+01 -5.08169457e-03 6.153e+00
59162.428910934 -4.94706762e+01 -7.83252157e-03 1.179e+01
59162.429604303 -1.58981300e+01 -4.66396101e-03 5.558e+00
59162.429604794 -1.90801158e+01 -4.96427529e-03 6.296e+00
59162.429605039 -3.16007359e+01 -6.14596531e-03 1.058e+01
59162.429605285 +1.86485307e+01 -1.40346400e-03 7.205e+00
59162.430298652 -8.29791604e+01 -1.09950360e-02 9.638e+00
59162.430299021 -1.98098431e+01 -5.03314659e-03 7.158e+00
59162.430299389 -3.41498178e+01 -6.38654642e-03 4.785e+00
59162.430299634 -4.40557150e+01 -7.32146017e-03 1.297e+01
59162.430993003 -2.17560785e+01 -5.21683134e-03 6.008e+00
59162.430993371 -3.47203964e+01 -6.44039735e-03 9.021e+00
59162.430993738 -6.25878471e+01 -9.07051377e-03 1.023e+01
59162.430993984 -4.13770880e+01 -7.06865266e-03 2.469e+01
59273.127012979 -2.21562197e+01 -5.25459647e-03 1.008e+01
59273.127013347 -2.53865186e+01 -5.55947050e-03 1.009e+01
59273.127013715 -1.83919914e+01 -4.89933044e-03 2.193e+01
59273.127013960 -2.51627947e+01 -5.53835556e-03 1.308e+01
59273.127707452 -5.43593851e+01 -8.29391554e-03 8.612e+00
59273.127707820 +6.88161676e+00 -2.51401961e-03 5.292e+00
59273.127708187 -4.85018708e+01 -7.74108618e-03 7.962e+00
59273.127708432 -7.59305772e+01 -1.03297941e-02 1.293e+01
59273.128401924 -7.47818019e+01 -1.02213733e-02 6.271e+00
59273.128402292 -7.87109022e+01 -1.05921999e-02 7.040e+00
59273.128402661 +1.59320083e+00 -3.01313773e-03 9.669e+00
59273.128402906 -1.55939042e+01 -4.63524833e-03 7.221e+00
59273.129096397 -2.46302863e+01 -5.48809767e-03 1.016e+01
59273.129096765 -2.48834163e+01 -5.51198795e-03 7.677e+00
59273.129097133 -2.02027413e+01 -5.07022813e-03 7.350e+00
59273.129097378 -1.01348958e+00 -3.25915590e-03 8.923e+00
59273.129790870 -2.12593114e+01 -5.16994670e-03 9.135e+00
59273.129791237 -5.24646401e+01 -8.11509043e-03 7.969e+00
59273.129791606 -1.22944120e+01 -4.32384387e-03 1.099e+01
59273.129791850 -4.24933783e+01 -7.17400759e-03 6.643e+00
59273.130485342 -4.38629960e+01 -7.30327144e-03 7.375e+00
59273.130485710 -9.07441521e+00 -4.01994213e-03 1.007e+01
59273.130486078 -2.23849169e+01 -5.27618080e-03 1.095e+01
59273.130486323 -5.92456666e+01 -8.75508040e-03 8.508e+00
59273.131179815 -1.92646248e+01 -4.98168916e-03 1.058e+01
59273.131180183 +2.13671027e+01 -1.14688650e-03 1.004e+01
59273.131180550 -1.03713105e+02 -1.29518956e-02 8.987e+00
59273.131180796 -2.61926032e+01 -5.63554838e-03 6.314e+00
59273.131874287 -2.58243352e+01 -5.60079142e-03 7.061e+00
59273.131874778 +2.62083840e+00 -2.91614980e-03 1.148e+01
59273.131875023 -2.58508205e+01 -5.60329109e-03 6.992e+00
59273.131875268 -1.37479853e+01 -4.46103141e-03 6.951e+00
59273.132568760 -4.20604561e+01 -7.13314861e-03 1.097e+01
59273.132569250 -1.74338235e+01 -4.80889902e-03 1.171e+01
59273.132569496 +3.78835889e+01 +4.11931425e-04 1.438e+01
59273.132569740 -9.33797723e+01 -1.19766407e-02 9.272e+00
59273.133263232 -3.54236187e+01 -6.50676712e-03 5.881e+00
59273.133263723 -4.41462427e+01 -7.33000413e-03 1.000e+01
59273.133263968 -3.74036613e+01 -6.69364259e-03 1.365e+01
59273.133264213 -5.36259673e+01 -8.22469592e-03 1.213e+01
59273.133958195 -4.45104057e+01 -7.36437365e-03 8.406e+00
59273.133958441 -2.42962004e+01 -5.45656681e-03 1.056e+01
59273.133958686 -1.35304585e+01 -4.44050133e-03 1.605e+01
59273.134652177 -2.43498026e+01 -5.46162575e-03 1.034e+01
59273.134652668 -3.56860245e+01 -6.53153285e-03 6.564e+00
59273.134652912 -9.01542100e+01 -1.16722137e-02 1.043e+01
59273.134653158 -9.13748626e+01 -1.17874183e-02 1.140e+01
59273.135346650 -3.47333825e+01 -6.44162297e-03 7.104e+00
59273.135347018 +2.64082699e+01 -6.71103597e-04 9.049e+00
59273.135347385 -6.30244204e+01 -9.11171734e-03 9.560e+00
59273.135347631 -2.36540404e+01 -5.39596006e-03 7.064e+00
59273.136041123 +1.49069364e+00 -3.02281231e-03 6.917e+00
59273.136041490 -8.16037997e+01 -1.08652301e-02 7.082e+00
59273.136041859 +8.56743691e-01 -3.08264419e-03 1.272e+01
59273.136042104 -2.75993635e+01 -5.76831773e-03 9.561e+00
59289.084839665 -2.91510627e+01 -5.91476634e-03 9.623e+00
59289.084840156 +3.02961226e+01 -3.04169953e-04 1.212e+01
59289.084840401 -2.63156750e+01 -5.64716384e-03 1.405e+01
59289.084840646 -2.75354593e+01 -5.76228648e-03 1.050e+01
59289.085534138 -1.37366965e+01 -4.45996597e-03 8.538e+00
59289.085534506 -3.79919034e+01 -6.74916059e-03 7.197e+00
59289.085534874 -3.15024916e+01 -6.13669306e-03 5.807e+00
59289.085535119 -1.73548018e+01 -4.80144098e-03 8.107e+00
59289.086228611 +8.16846293e+00 -2.39256769e-03 7.126e+00
59289.086228979 +6.82265074e+01 +3.27568129e-03 7.961e+00
59289.086229347 +1.04246079e+01 -2.17963383e-03 6.975e+00
59289.086229590 -1.13097822e+02 -1.38376206e-02 1.237e+01
59289.086923083 -3.31128453e+01 -6.28867745e-03 6.691e+00
59289.086923451 -3.15174513e+01 -6.13810495e-03 7.080e+00
59289.086923819 -3.58941176e+01 -6.55117258e-03 1.340e+01
59289.086924064 -5.72173504e+01 -8.56364891e-03 8.580e+00
59289.087617555 -3.86745216e+01 -6.81358576e-03 6.946e+00
59289.087617923 -7.14787178e+01 -9.90962982e-03 2.401e+01
59289.087618291 -3.46855432e+01 -6.43710792e-03 6.689e+00
59289.087618537 -2.41123033e+01 -5.43921068e-03 7.975e+00
59289.088312151 -3.80845822e+01 -6.75790757e-03 1.022e+01
59289.088312518 -8.49192383e+01 -1.11781396e-02 1.805e+01
59289.088312886 -9.91225039e+01 -1.25186369e-02 8.841e+00
59289.088313132 -3.16183401e+01 -6.14762679e-03 1.170e+01
59289.089006623 -3.78032697e+01 -6.73135743e-03 4.899e+00
59289.089006990 -8.28886723e+01 -1.09864958e-02 6.832e+00
59289.089007359 -7.48908642e+00 -3.87031958e-03 8.358e+00
59289.089007605 -5.46183597e+00 -3.67898867e-03 1.447e+01
59289.089701095 -6.96705731e+01 -9.73897800e-03 7.047e+00
59289.089701464 -1.51507195e+01 -4.59342077e-03 9.194e+00
59289.089701832 -2.02656192e+01 -5.07616252e-03 7.026e+00
59289.089702077 -2.32517481e+01 -5.35799190e-03 6.558e+00
59289.090395568 -3.40722368e+01 -6.37922436e-03 6.777e+00
59289.090395936 -4.56224359e+00 -3.59408557e-03 1.602e+01
59289.090396304 -4.10258716e+01 -7.03550503e-03 8.482e+00
59289.090396550 +2.18625476e+01 -1.10012665e-03 1.397e+01
59289.091090041 -2.97882887e+01 -5.97490743e-03 5.427e+00
59289.091090531 -9.27267182e+01 -1.19150057e-02 9.459e+00
59289.091090777 -2.44750848e+01 -5.47344983e-03 1.325e+01
59289.091091022 +2.22229214e+01 -1.06611475e-03 7.578e+00
59289.091784513 -4.39443465e+01 -7.31094927e-03 7.626e+00
59289.091785004 -2.45647243e+01 -5.48190996e-03 7.804e+00
59289.091785249 -1.79437149e+01 -4.85702232e-03 8.848e+00
59289.091785494 -6.49400063e+01 -9.29250941e-03 1.536e+01
59289.092478986 +1.17210062e+01 -2.05728039e-03 5.004e+00
59289.092479476 -2.83208610e+01 -5.83641231e-03 1.045e+01
59289.092479722 -3.09526947e+01 -6.08480349e-03 1.137e+01
59289.092479967 -3.27405511e+01 -6.25354052e-03 1.235e+01
59289.093173581 -7.12290613e+01 -9.88606736e-03 7.992e+00
59289.093173949 -3.46138237e+01 -6.43033907e-03 7.658e+00
59289.093174317 -4.72881651e+01 -7.62653723e-03 6.956e+00
59289.093174562 -4.34669034e+00 -3.57374176e-03 8.648e+00
59289.093868054 +1.05897957e+01 -2.16404349e-03 8.259e+00
59289.093868421 -4.33808135e+01 -7.25776330e-03 1.810e+01
59289.093868790 +1.51085985e+01 -1.73756108e-03 6.983e+00
59289.093869035 -2.10129310e+01 -5.14669344e-03 7.005e+00
59289.094562525 -1.22484750e+02 -1.47235543e-02 8.470e+00
59289.094562894 -2.57922055e+01 -5.59775904e-03 8.187e+00
59289.094563262 -4.31207760e+01 -7.23322108e-03 8.025e+00
59289.094563508 +5.91960460e+01 +2.42339075e-03 9.231e+00
59289.095257000 +3.65163001e+01 +2.82887369e-04 6.529e+00
59289.095257367 -1.68826450e+01 -4.75687906e-03 8.690e+00
59289.095257735 -1.95396220e+01 -5.00764325e-03 7.300e+00
59289.095257980 -2.13303204e+01 -5.17664850e-03 8.668e+00
59289.095951471 -3.33935658e+01 -6.31517172e-03 6.589e+00
59289.095951840 -5.86574668e+00 -3.71710956e-03 8.965e+00
59289.095952207 -3.62910814e+01 -6.58863783e-03 7.261e+00
59289.095952452 -5.24029069e+01 -8.10926408e-03 1.163e+01
59289.096645944 -3.90321718e+01 -6.84734061e-03 1.008e+01
59289.096646312 -3.32301937e+01 -6.29975274e-03 6.972e+00
59289.096646680 -1.77926579e+01 -4.84276563e-03 9.655e+00
59289.096646926 +6.79581809e+01 +3.25035676e-03 8.273e+00
59289.097340416 -3.77366814e+01 -6.72507286e-03 6.936e+00
59289.097340784 -3.04647888e+01 -6.03875518e-03 7.870e+00
59289.097341152 -3.89813722e+01 -6.84254616e-03 7.693e+00
59289.097341398 +2.97951517e+01 -3.51451337e-04 1.280e+01
59289.098035012 -5.67699450e+00 -3.69929522e-03 1.034e+01
59289.098035379 -5.45799907e+01 -8.31473619e-03 9.785e+00
59289.098035747 -3.47646044e+01 -6.44456968e-03 1.136e+01
59289.098035993 -2.14252491e+01 -5.18560782e-03 1.754e+01
59289.098729484 -4.36782304e+01 -7.28583336e-03 9.185e+00
59289.098729852 -3.69238472e+01 -6.64835796e-03 1.004e+01
59289.098730220 -2.93511431e+01 -5.93364984e-03 7.780e+00
59289.098730466 +2.93932936e+01 -3.89378518e-04 9.265e+00
59289.099423957 +1.96959631e+01 -1.30460784e-03 6.316e+00
59289.099424325 -2.94227047e+01 -5.94040379e-03 5.953e+00
59289.099424693 -1.59202931e+01 -4.66605276e-03 5.712e+00
59289.099424938 +2.54263797e+01 -7.63773918e-04 1.272e+01
59289.100118429 -5.28322766e+01 -8.14978778e-03 8.905e+00
59289.100118797 -3.38193831e+01 -6.35536015e-03 7.143e+00
59289.100119165 -1.39750248e+01 -4.48245928e-03 6.497e+00
59289.100119410 -3.39596644e+01 -6.36859983e-03 9.554e+00
59289.100812902 -3.99567101e+01 -6.93459809e-03 7.114e+00
59289.100813270 +8.10073003e+00 -2.39896029e-03 6.192e+00
59289.100813638 -2.44167461e+01 -5.46794385e-03 6.602e+00
59289.100813883 -9.26316739e+00 -4.03775647e-03 8.174e+00
59289.101507374 -4.85448946e+01 -7.74514675e-03 7.873e+00
59289.101507742 -3.27545240e+01 -6.25485927e-03 6.006e+00
59289.101508110 -1.80475246e+01 -4.86681983e-03 8.699e+00
59289.101508356 -2.78070619e+01 -5.78792021e-03 2.994e+01
59289.102201847 -4.16610057e+01 -7.09544867e-03 7.509e+00
59289.102202215 -2.77750901e+01 -5.78490272e-03 5.309e+00
59289.102202582 -1.19033569e+02 -1.43978335e-02 7.566e+00
59289.102202828 -3.02339602e+01 -6.01696968e-03 8.292e+00
59289.102896442 -3.83888277e+01 -6.78662211e-03 8.848e+00
59289.102896810 +6.48216632e+00 -2.55171955e-03 7.907e+00
59289.102897178 -1.98091721e+01 -5.03308326e-03 1.453e+01
59289.102897423 -6.23951280e+01 -9.05232504e-03 9.287e+00
59289.103590915 -3.54745762e+01 -6.51157647e-03 1.000e+01
59289.103591282 -6.95991299e+01 -9.73223522e-03 6.280e+00
59289.103591651 -2.81024658e+01 -5.81580028e-03 1.080e+01
59289.103591896 +7.68505685e+00 -2.43819132e-03 1.205e+01
59289.104285388 +5.91303262e+01 +2.41718814e-03 6.017e+00
59289.104285756 +7.96593524e+00 -2.41168216e-03 5.392e+00
59289.104286123 -1.63307561e+01 -4.70479205e-03 7.210e+00
59289.104286368 -2.33999237e+01 -5.37197664e-03 1.135e+01
59289.104979860 -3.02299736e+01 -6.01659343e-03 6.531e+00
59289.104980228 -4.13957974e+01 -7.07041845e-03 1.573e+01
59289.104980596 -1.54329004e+01 -4.62005287e-03 1.096e+01
59289.104980841 -4.57914495e+01 -7.48527795e-03 1.312e+01
59289.105674332 -2.71702700e+01 -5.72782010e-03 5.126e+00
59289.105674700 -2.36209634e+01 -5.39283827e-03 6.317e+00
59289.105675068 -2.78592826e+01 -5.79284877e-03 1.001e+01
59289.105675313 -3.17354517e+01 -6.15867972e-03 8.658e+00
59289.106368805 -4.61083653e+01 -7.51518831e-03 1.204e+01
59289.106369173 -2.79373964e+01 -5.80022112e-03 6.462e+00
59289.106369541 -2.44390474e+01 -5.47004864e-03 7.670e+00
59289.106369786 -3.21723210e+01 -6.19991124e-03 1.046e+01
59289.107063278 +1.53301119e+01 -1.71665475e-03 7.078e+00
59289.107063645 -5.32524496e+01 -8.18944350e-03 1.096e+01
59289.107064013 -1.36262556e+01 -4.44954261e-03 1.194e+01
59289.107064259 -2.48722064e+01 -5.51092997e-03 6.915e+00
59289.107757750 -5.25896855e+01 -8.12689215e-03 7.621e+00
59289.107758118 -3.68584825e+01 -6.64218888e-03 8.190e+00
59289.107758486 -2.72895920e+01 -5.73908165e-03 1.152e+01
59289.107758731 -5.21126738e+01 -8.08187202e-03 1.028e+01
59289.108452345 -3.88707339e+01 -6.83210418e-03 6.340e+00
59289.108452713 -2.97393442e+01 -5.97028807e-03 9.238e+00
59289.108453081 -1.68337400e+01 -4.75226343e-03 8.608e+00
59289.108453326 -3.01806738e+01 -6.01194054e-03 9.614e+00
59289.109146817 -7.08855024e+01 -9.85364243e-03 1.253e+01
59289.109147186 -2.97888019e+01 -5.97495586e-03 1.439e+01
59289.109147553 -9.46327520e+01 -1.20948963e-02 9.904e+00
59289.109147800 +5.62826630e+01 +2.14842707e-03 1.352e+01
59289.109841291 +4.34486598e+01 +9.37160105e-04 1.005e+01
59289.109841658 -4.91990144e+01 -7.80688226e-03 1.939e+01
59289.109842026 -6.64341195e+00 -3.79050523e-03 1.034e+01
59289.109842270 -1.71281370e+02 -1.93289556e-02 1.313e+01
59289.110535763 -3.07505617e+01 -6.06572628e-03 7.993e+00
59289.110536131 -3.46065610e+01 -6.42965361e-03 8.341e+00
59289.110536499 -4.30106903e+01 -7.22283125e-03 1.666e+01
59289.111230236 +4.73634407e-01 -3.11880186e-03 6.647e+00
59289.111230603 -7.91670731e+01 -1.06352530e-02 9.658e+00
59289.111230971 -2.54664087e+01 -5.56701049e-03 6.903e+00
59289.111231215 -1.90725213e+02 -2.11640559e-02 1.591e+01
59289.111924708 -2.30644169e+01 -5.34031168e-03 5.241e+00
59289.111925075 -8.47246444e+01 -1.11597739e-02 8.472e+00
59289.111925444 -3.31731603e+00 -3.47658992e-03 9.195e+00
59289.111925687 -1.78043964e+02 -1.99672058e-02 1.073e+01
59289.112619181 -2.42302832e+01 -5.45034558e-03 9.530e+00
59289.112619549 +4.41820749e+00 -2.74651498e-03 9.534e+00
59289.112619917 +2.41082722e+01 -8.88176262e-04 7.898e+00
59289.112620160 -2.04881428e+02 -2.25001127e-02 1.597e+01
59289.113313776 -1.84995115e+01 -4.90947813e-03 1.055e+01
59289.113314144 -2.79528692e+01 -5.80168143e-03 5.560e+00
59289.113314512 -2.76693068e+01 -5.77491894e-03 6.567e+00
59289.113314757 +2.57936609e+01 -7.29110092e-04 1.160e+01
59289.114008249 +6.60824216e+01 +3.07332352e-03 8.721e+00
59289.114008616 -3.51024795e+01 -6.47645816e-03 9.141e+00
59289.114008985 +1.44076656e+01 -1.80371478e-03 1.393e+01
59289.114009228 -1.23403762e+02 -1.48102902e-02 1.046e+01
59289.114702721 +1.24273467e+01 -1.99061632e-03 7.532e+00
59289.114703088 -8.02496548e+01 -1.07374266e-02 6.589e+00
59289.114703456 -7.58415297e+01 -1.03213899e-02 1.802e+01
59289.114703702 -3.34259323e+01 -6.31822646e-03 1.521e+01
